"rank_score","path","name","extension","length","last_write_time","join_status"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_limit_500.txt","resp_parcels_parcel_id_limit_500.txt",".txt","165","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_city_London.txt","resp_parcels_parcel_id_scores_city_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_location_London.txt","resp_parcels_parcel_id_scores_location_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_q_London.txt","resp_parcels_parcel_id_scores_q_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_limit_500.txt","resp_parcels_parcel_id_scores_limit_500.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_city_London_limit_500.txt","resp_parcels_parcel_id_scores_city_London_limit_500.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_city_London_top_500.txt","resp_parcels_parcel_id_scores_city_London_top_500.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history_q_London.txt","resp_parcels_parcel_id_history_q_London.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_context_q_London.txt","resp_parcels_parcel_id_context_q_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_context_search_London.txt","resp_parcels_parcel_id_context_search_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_context_location_London.txt","resp_parcels_parcel_id_context_location_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_context_city_London_top_500.txt","resp_parcels_parcel_id_context_city_London_top_500.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_context_limit_500.txt","resp_parcels_parcel_id_context_limit_500.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history.txt","resp_parcels_parcel_id_history.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history_limit_500.txt","resp_parcels_parcel_id_history_limit_500.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history_location_London.txt","resp_parcels_parcel_id_history_location_London.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history_city_London_top_500.txt","resp_parcels_parcel_id_history_city_London_top_500.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history_city_London.txt","resp_parcels_parcel_id_history_city_London.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_history_city_London_limit_500.txt","resp_parcels_parcel_id_history_city_London_limit_500.txt",".txt","165","2.05.2026 17:23:17","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\_geometry.py","_geometry.py",".py","30182","4.02.2026 14:09:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\__pycache__\audit_region_geometry.cpython-312.pyc","audit_region_geometry.cpython-312.pyc",".pyc","14509","23.03.2026 03:07:34","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\__pycache__\_geometry.cpython-312.pyc","_geometry.cpython-312.pyc",".pyc","31459","14.03.2026 15:42:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\tests\test_geometry.py","test_geometry.py",".py","24560","4.02.2026 14:09:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\_geometry_helpers.cp312-win_amd64.pyd","_geometry_helpers.cp312-win_amd64.pyd",".pyd","227328","4.02.2026 14:09:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pyogrio\_geometry.cp312-win_amd64.pyd","_geometry.cp312-win_amd64.pyd",".pyd","44032","15.03.2026 00:58:48","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\app.js.bak_3110_sale_geometry_layer_20260502_003522","app.js.bak_3110_sale_geometry_layer_20260502_003522",".bak_3110_sale_geometry_layer_20260502_003522","707850","1.05.2026 18:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\app.js.bak_robust_sale_geometry_overlay_20260430_232424","app.js.bak_robust_sale_geometry_overlay_20260430_232424",".bak_robust_sale_geometry_overlay_20260430_232424","664721","1.05.2026 03:10:30","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\pyogrio\_geometry.c","_geometry.c",".c","357388","15.03.2026 00:58:48","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\data\inspire\region_jobs\east\tiles\hf_large_upload_oyhcq_5_\.cache\huggingface\upload\east\parcels.pmtiles.lock","parcels.pmtiles.lock",".lock","0","26.03.2026 19:47:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\data\inspire\region_jobs\east\tiles\hf_large_upload_oyhcq_5_\.cache\huggingface\upload\east\parcels.pmtiles.metadata","parcels.pmtiles.metadata",".metadata","177","26.03.2026 19:47:45","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\tests\__pycache__\test_geometry.cpython-312.pyc","test_geometry.cpython-312.pyc",".pyc","35357","14.03.2026 15:42:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\tests\geometry\__pycache__\test_geometry_base.cpython-312.pyc","test_geometry_base.cpython-312.pyc",".pyc","19410","4.02.2026 14:09:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\pyogrio\_geometry.cpython-312-x86_64-linux-gnu.so","_geometry.cpython-312-x86_64-linux-gnu.so",".so","465721","14.03.2026 15:43:09","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\tests\__pycache__\test_geometry.cpython-312.pyc","test_geometry.cpython-312.pyc",".pyc","35160","4.02.2026 14:09:18","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\audit_region_geometry.py","audit_region_geometry.py",".py","8969","23.03.2026 02:01:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\__pycache__\_geometry.cpython-312.pyc","_geometry.cpython-312.pyc",".pyc","31436","4.02.2026 14:09:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\.venv\Lib\site-packages\shapely\tests\geometry\test_geometry_base.py","test_geometry_base.py",".py","11095","4.02.2026 14:09:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\tests\geometry\test_geometry_base.py","test_geometry_base.py",".py","10726","14.03.2026 15:42:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\tests\geometry\__pycache__\test_geometry_base.cpython-312.pyc","test_geometry_base.cpython-312.pyc",".pyc","19510","14.03.2026 15:42:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\tests\test_geometry.py","test_geometry.py",".py","23821","14.03.2026 15:42:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\_geometry.py","_geometry.py",".py","29155","14.03.2026 15:42:36","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\AAYS_MVP_Streamlit_Studio_v3_ScenarioEngine_ConfigWizard\pipeline\.venv_wsl\lib\python3.12\site-packages\shapely\_geometry_helpers.cpython-312-x86_64-linux-gnu.so","_geometry_helpers.cpython-312-x86_64-linux-gnu.so",".so","2654465","14.03.2026 15:42:36","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\create_parcels_compat_view.py","create_parcels_compat_view.py",".py","800","14.05.2026 13:20:32","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild.txt","resp_admin_parcel_linking_rebuild.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\security_accuracy_expansion\methodology\10_parcel_evidence_and_no_downgrade_methodology.md","10_parcel_evidence_and_no_downgrade_methodology.md",".md","232","11.05.2026 00:41:43","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\security_accuracy_expansion\mega_batch_20260507\evidence_model\parcel_evidence_lifecycle.md","parcel_evidence_lifecycle.md",".md","195","11.05.2026 00:41:43","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\security_accuracy_expansion\mega_batch_20260507\methodology\17_parcel_review_sampling.md","17_parcel_review_sampling.md",".md","153","11.05.2026 00:41:43","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London_limit_500.txt","resp_admin_parcel_linking_rebuild_city_London_limit_500.txt",".txt","36","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_q_London.txt","resp_admin_parcel_linking_rebuild_q_London.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_search_London.txt","resp_admin_parcel_linking_rebuild_search_London.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_location_London.txt","resp_admin_parcel_linking_rebuild_location_London.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London_top_500.txt","resp_admin_parcel_linking_rebuild_city_London_top_500.txt",".txt","36","2.05.2026 17:23:15","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_limit_500.txt","resp_admin_parcel_linking_rebuild_limit_500.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\security_accuracy_expansion\examples\parcel_security_evidence\parcel_security_evidence_examples_20260507.md","parcel_security_evidence_examples_20260507.md",".md","232","11.05.2026 00:41:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\styles.css.bak_3110_sale_geometry_layer_20260502_003522","styles.css.bak_3110_sale_geometry_layer_20260502_003522",".bak_3110_sale_geometry_layer_20260502_003522","30670","1.05.2026 17:01:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\assets\icons\map-mode-parcel.png","map-mode-parcel.png",".png","766","17.04.2026 00:40:03","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\app.js.bak_sale_geometry_overlay_20260430_231752.bak_aays30_html_20260501_030914","app.js.bak_sale_geometry_overlay_20260430_231752.bak_aays30_html_20260501_030914",".bak_aays30_html_20260501_030914","664645","30.04.2026 23:12:34","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\app.js.bak_robust_sale_geometry_overlay_20260430_232424.bak_aays30_html_20260501_030914","app.js.bak_robust_sale_geometry_overlay_20260430_232424.bak_aays30_html_20260501_030914",".bak_aays30_html_20260501_030914","664650","30.04.2026 23:22:59","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\app.js.bak_sale_geometry_overlay_20260430_231752","app.js.bak_sale_geometry_overlay_20260430_231752",".bak_sale_geometry_overlay_20260430_231752","670924","1.05.2026 03:10:30","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\assets\icons\terrayield_icons\parcel_label.png","parcel_label.png",".png","200","17.04.2026 00:41:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\dist_worker\assets\icons\map-mode-parcel.png","map-mode-parcel.png",".png","766","17.04.2026 00:40:03","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\security_accuracy_expansion\examples\parcel_security_evidence\parcel_security_evidence_examples_20260507.jsonl","parcel_security_evidence_examples_20260507.jsonl",".jsonl","532","11.05.2026 00:41:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\dist\assets\icons\map-mode-parcel.png","map-mode-parcel.png",".png","766","17.04.2026 00:40:03","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\assets\icons\terrayield_icons\parcel_menu.png","parcel_menu.png",".png","766","17.04.2026 00:40:03","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\air_quality_england_manifest.json","air_quality_england_manifest.json",".json","871","1.05.2026 01:32:31","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_parcels_parcel_id_scores_search_London.txt","resp_parcels_parcel_id_scores_search_London.txt",".txt","165","2.05.2026 17:23:16","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_024_admin_parcel_linking_status_city_London_page_size_5000.txt","resp_024_admin_parcel_linking_status_city_London_page_size_5000.txt",".txt","768","2.05.2026 14:56:40","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\security_accuracy_expansion\mega_batch_20260507\methodology\17_parcel_review_sampling.md","17_parcel_review_sampling.md",".md","153","15.05.2026 22:48:20","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\security_accuracy_expansion\methodology\10_parcel_evidence_and_no_downgrade_methodology.md","10_parcel_evidence_and_no_downgrade_methodology.md",".md","232","15.05.2026 22:48:20","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_021_admin_parcel_linking_status_city_London_limit_5000.txt","resp_021_admin_parcel_linking_status_city_London_limit_5000.txt",".txt","768","2.05.2026 14:56:40","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_023_admin_parcel_linking_status_page_size_5000.txt","resp_023_admin_parcel_linking_status_page_size_5000.txt",".txt","768","2.05.2026 14:56:40","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_029_admin_parcel_linking_rebuild.txt","resp_029_admin_parcel_linking_rebuild.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_030_admin_parcel_linking_rebuild_city_London.txt","resp_030_admin_parcel_linking_rebuild_city_London.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_027_admin_parcel_linking_status_city_London_per_page_5000.txt","resp_027_admin_parcel_linking_status_city_London_per_page_5000.txt",".txt","768","2.05.2026 14:56:40","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\security_accuracy_expansion\mega_batch_20260507\evidence_model\parcel_evidence_lifecycle.md","parcel_evidence_lifecycle.md",".md","195","15.05.2026 22:48:20","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_026_admin_parcel_linking_status_per_page_5000.txt","resp_026_admin_parcel_linking_status_per_page_5000.txt",".txt","768","2.05.2026 14:56:40","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_020_admin_parcel_linking_status_limit_5000.txt","resp_020_admin_parcel_linking_status_limit_5000.txt",".txt","768","2.05.2026 14:56:40","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_001_admin_parcel_linking_status_city_London.txt","resp_001_admin_parcel_linking_status_city_London.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_002_admin_parcel_linking_status_city_london.txt","resp_002_admin_parcel_linking_status_city_london.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_000_admin_parcel_linking_status.txt","resp_000_admin_parcel_linking_status.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_477_LOCAL_SOURCE_TRACE_FAST_BLOCKERS.md","PARCEL_477_LOCAL_SOURCE_TRACE_FAST_BLOCKERS.md",".md","112","16.05.2026 15:35:04","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_477_LOCAL_SOURCE_TRACE_BLOCKERS.md","PARCEL_477_LOCAL_SOURCE_TRACE_BLOCKERS.md",".md","107","16.05.2026 15:15:06","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_006_admin_parcel_linking_status_q_London.txt","resp_006_admin_parcel_linking_status_q_London.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_007_admin_parcel_linking_status_search_London.txt","resp_007_admin_parcel_linking_status_search_London.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_005_admin_parcel_linking_status_market_London.txt","resp_005_admin_parcel_linking_status_market_London.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_003_admin_parcel_linking_status_location_London.txt","resp_003_admin_parcel_linking_status_location_London.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_004_admin_parcel_linking_status_area_London.txt","resp_004_admin_parcel_linking_status_area_London.txt",".txt","768","2.05.2026 14:56:38","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_056_admin_parcel_linking_rebuild_city_London_per_page_5000.txt","resp_056_admin_parcel_linking_rebuild_city_London_per_page_5000.txt",".txt","31","2.05.2026 14:56:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_078_parcels_limit_5000.txt","resp_078_parcels_limit_5000.txt",".txt","147","2.05.2026 14:56:52","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_055_admin_parcel_linking_rebuild_per_page_5000.txt","resp_055_admin_parcel_linking_rebuild_per_page_5000.txt",".txt","31","2.05.2026 14:56:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_053_admin_parcel_linking_rebuild_city_London_page_size_5000.txt","resp_053_admin_parcel_linking_rebuild_city_London_page_size_5000.txt",".txt","31","2.05.2026 14:56:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\setup_parcel_use6_e_drive.ps1","setup_parcel_use6_e_drive.ps1",".ps1","638","13.05.2026 03:19:07","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\pmtiles_regions_full_scotland.json","pmtiles_regions_full_scotland.json",".json","680","28.03.2026 01:44:47","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_final_stabilize\final_20260502_172148\resp_admin_parcel_linking_rebuild_city_London.txt","resp_admin_parcel_linking_rebuild_city_London.txt",".txt","36","2.05.2026 17:23:14","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\AppData\Roaming\Python\Python312\site-packages\shapely\_geometry.cpython-312.pyc","_geometry.cpython-312.pyc",".pyc","31375","11.05.2026 21:36:23","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_079_parcels_city_London_limit_5000.txt","resp_079_parcels_city_London_limit_5000.txt",".txt","147","2.05.2026 14:56:52","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\pmtiles_regions_scotland_generated_v1.json","pmtiles_regions_scotland_generated_v1.json",".json","463","28.03.2026 03:59:30","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_052_admin_parcel_linking_rebuild_page_size_5000.txt","resp_052_admin_parcel_linking_rebuild_page_size_5000.txt",".txt","31","2.05.2026 14:56:42","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_033_admin_parcel_linking_rebuild_area_London.txt","resp_033_admin_parcel_linking_rebuild_area_London.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_034_admin_parcel_linking_rebuild_market_London.txt","resp_034_admin_parcel_linking_rebuild_market_London.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_032_admin_parcel_linking_rebuild_location_London.txt","resp_032_admin_parcel_linking_rebuild_location_London.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_031_admin_parcel_linking_rebuild_city_london.txt","resp_031_admin_parcel_linking_rebuild_city_london.txt",".txt","31","2.05.2026 14:56:41","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\security_accuracy_expansion\examples\parcel_security_evidence\parcel_security_evidence_examples_20260507.md","parcel_security_evidence_examples_20260507.md",".md","232","15.05.2026 22:48:19","candidate_only"
