"score","full_name","extension","size_bytes","hits","last_write_time_utc"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_170342\slots\terrayield__078__slot_1_backend.md",".md","15632","hmlr_inspire","2026-05-06T14:03:44.4271240Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__078_platform_expand_5worker_safe__20260506_170342\slots\terrayield__078__slot_2_frontend.md",".md","13318","parcel_ref","2026-05-06T14:04:24.9503663Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__079_extended_test_execution_5worker__20260506_171729\slots\terrayield__079__slot_2_hmlr_homes.md",".md","679","hmlr_inspire","2026-05-06T14:17:39.8241476Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__080_source_confidence_5worker_safe__20260506_171721\slots\terrayield__080__slot_4_map_ui_evidence.md",".md","18233","parcel_ref","2026-05-06T14:17:32.3481866Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__080_source_confidence_5worker_safe__20260506_171721\slots\terrayield__080__slot_5_quality_score.md",".md","16667","parcel_ref","2026-05-06T14:17:24.3199632Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__080_source_confidence_5worker_safe__20260506_171756\slots\terrayield__080__slot_4_map_ui_evidence.md",".md","18233","parcel_ref","2026-05-06T14:18:05.3679553Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__080_source_confidence_5worker_safe__20260506_171756\slots\terrayield__080__slot_5_quality_score.md",".md","16667","parcel_ref","2026-05-06T14:17:58.2476828Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__084_pytest_failure_reduction_5worker_safe__20260506_221027\slots\terrayield__084__slot_2_admin_imports.md",".md","9644","parcel_ref","2026-05-06T19:10:29.5090588Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__084_pytest_failure_reduction_5worker_safe__20260506_221027\slots\terrayield__084__slot_3_signature_scan.md",".md","5110","source_name","2026-05-06T19:10:32.4181047Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__091_attention_slot_isolation_5worker_safe__20260506_234430\slots\terrayield__091__slot_5_recent_attention_scan.md",".md","8854","parcel_ref","2026-05-06T20:44:37.0253710Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__093_failed_slot_split_5worker_safe__20260507_001412\slots\terrayield__093__slot_1_inspect_092.md",".md","8173","parcel_ref","2026-05-06T21:14:14.6465594Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__096_supabase_exact_failure_capture_5worker_safe__20260507_004454\slots\terrayield__096__slot_1_supabase_admin_vv.md",".md","2987","parcel_ref","2026-05-06T21:45:02.7633877Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__096_supabase_exact_failure_capture_5worker_safe__20260507_004454\slots\terrayield__096__slot_3_combined_pair_vv.md",".md","3316","parcel_ref","2026-05-06T21:45:03.0087104Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__097_supabase_assertion_extract_5worker_safe__20260507_005945\slots\terrayield__097__slot_1_extract_failed_slots.md",".md","14321","parcel_ref","2026-05-06T21:59:47.2641139Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__097_supabase_assertion_extract_5worker_safe__20260507_005945\slots\terrayield__097__slot_2_test_file_focus.md",".md","6388","parcel_ref","2026-05-06T21:59:47.1912597Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__099_supabase_final_failure_visible_5worker_safe__20260507_012619\slots\terrayield__099__slot_2_admin_service_short.md",".md","1891","parcel_ref","2026-05-06T22:26:29.5107711Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__099_supabase_final_failure_visible_5worker_safe__20260507_012619\slots\terrayield__099__slot_3_admin_combo_short.md",".md","1953","parcel_ref","2026-05-06T22:26:32.0021946Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__100_supabase_failure_stdout_5worker_safe__20260507_013625\slots\terrayield__100__slot_2_admin_short.md",".md","1759","parcel_ref","2026-05-06T22:36:31.3485685Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__100_supabase_failure_stdout_5worker_safe__20260507_013625\slots\terrayield__100__slot_3_combo_short.md",".md","1823","parcel_ref","2026-05-06T22:36:33.5216982Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__100_supabase_failure_stdout_5worker_safe__20260507_013625\terrayield__100_summary.md",".md","14532","parcel_ref","2026-05-06T22:36:37.9471490Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__103_post_attr_failure_stdout_5worker_safe__20260507_021404\slots\terrayield__103__slot_5_service_tail.md",".md","11405","parcel_ref","2026-05-06T23:14:07.7058209Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.venv\Lib\site-packages\pip\_vendor\distlib\resources.py",".py","10820","source_name","2026-05-11T13:16:39.9281547Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py",".py","124451","source_name","2026-05-11T13:16:40.0173378Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.venv\Lib\site-packages\pip\_vendor\urllib3\util\url.py",".py","15256","source_url","2026-05-11T13:16:40.3386571Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.venv\Lib\site-packages\urllib3\util\url.py",".py","15205","source_url","2026-05-11T13:23:58.4472181Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\api\routes\contractor.py",".py","14015","source_url","2026-05-14T17:24:46.7408446Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\api\routes\facilities.py",".py","1675","source_name","2026-04-16T15:30:22.2177229Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\api\routes\listings.py",".py","2783","parcel_ref","2026-05-05T12:43:31.4491433Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\city_vector_service.py",".py","7983","parcels_inspire","2026-05-10T19:52:39.0269929Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\constants.py",".py","2550","hmlr_inspire","2026-05-10T19:46:48.6603074Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\scoring_utils.py",".py","5136","source_url","2026-05-10T19:47:51.2632744Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\future_growth\tile_service.py",".py","7630","parcels_inspire","2026-05-13T11:56:44.9599912Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\quality\source_confidence_rules.py",".py","2741","source_url","2026-05-14T19:30:31.5303164Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\common.py",".py","944","source_updated_at","2026-03-29T23:34:34.7427994Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\etl.py",".py","658","source_name","2026-04-11T23:08:36.0960667Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\schemas\future_growth.py",".py","3240","source_url","2026-05-10T20:12:49.4425810Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\etl_service.py",".py","1349","source_name","2026-03-29T23:55:10.8038438Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\facility_catalog.py",".py","14881","source_name","2026-04-14T23:22:50.6572892Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\planned_source_registry.py",".py","8374","source_name","2026-05-10T19:44:45.8977955Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\sale_link_utils.py",".py","1419","source_url","2026-04-02T16:03:32.0524169Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\source_manifest_status.py",".py","12259","source_name","2026-04-16T15:30:41.8511605Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\gias_facilities_manifest.json",".json","638","source_record_id","2026-04-16T21:26:24.2204547Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\historic_england_facilities_manifest.json",".json","537","source_record_id","2026-04-16T21:26:46.0996308Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\naptan_facilities_manifest.json",".json","581","source_record_id","2026-04-16T21:26:32.3695652Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\nhs_ods_facilities_manifest.json",".json","648","source_record_id","2026-04-16T21:26:41.6087903Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\os_land_use_features_manifest.json",".json","581","source_record_id","2026-04-16T21:26:50.9640962Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\os_ngd_facilities_manifest.json",".json","602","source_record_id","2026-04-16T21:26:57.3109950Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\data\live_feeds\facilities\osm_facilities_manifest.json",".json","450","source_record_id","2026-04-16T19:29:43.5488738Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\codex_new_pc_handoff.md",".md","5765","hmlr_inspire","2026-04-10T14:34:09.7322389Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\england_full_run_chunking_plan.md",".md","2752","inspire_id","2026-04-17T00:49:34.6693646Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\planned_development_infrastructure_intelligence_layer.md",".md","3381","source_url","2026-05-10T19:54:49.9439300Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE0_SCOPE.md",".md","3445","source_url","2026-05-11T01:17:58.1490338Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE3_SPATIAL_EVIDENCE_RULES.yaml",".yaml","5396","source_url","2026-05-11T09:59:43.6720350Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE4_SCORING_CONFIDENCE.yaml",".yaml","5291","source_url","2026-05-11T10:04:27.6921718Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE5_API_CONTRACT.yaml",".yaml","6092","source_url","2026-05-11T10:16:26.7027125Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE6_FRONTEND_LAYER_SPEC.md",".md","5125","source_url","2026-05-11T10:24:26.0792612Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FINAL_BACKEND_CHECKPOINT_2026-05-02.md",".md","2366","parcels_inspire","2026-05-02T00:46:17.9263901Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\connectors\base.py",".py","1310","source_name","2026-05-11T13:02:54.9152651Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\source_registry.py",".py","1502","source_name","2026-05-11T15:45:06.8944474Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\terrayield_bridge_integration\accuracy_audit\evidence\raw\historical_DATABASE_INTEGRATION_NOTES.md",".md","1801","parcel_ref","2026-05-12T12:29:10.4403904Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\terrayield_bridge_integration\accuracy_audit\snapshots\20260512_1529\historical\DATABASE_INTEGRATION_NOTES.md",".md","1801","parcel_ref","2026-05-12T12:29:10.4403904Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal\CHATGPT_PROMPT_TR.md",".md","2775","source_updated_at","2026-05-11T12:37:06.1348683Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal\LEGAL_SOURCE_POLICY_TR.md",".md","2098","source_updated_at","2026-05-11T12:36:30.0975284Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\CHATGPT_MASTER_PROMPT_TR.md",".md","2732","source_updated_at","2026-05-11T13:06:31.5221063Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\demo_data\DEMO_DATA_BUILD_NOTES_TR.md",".md","974","source_updated_at","2026-05-11T13:08:09.0091935Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\sql\sanity_checks_estate_agent.sql",".sql","1002","source_updated_at","2026-05-11T13:08:51.6198731Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\templates\SOURCE_POLICY_AND_CHECKLIST_TR.md",".md","1217","source_updated_at","2026-05-11T13:07:59.1312826Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\WORKFLOW_50_STEPS_TR.md",".md","2363","source_updated_at","2026-05-11T13:06:50.5877631Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_land_pipeline.py",".py","6812","source_name","2026-04-20T20:14:01.4708842Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield_manifest.json",".json","311","source_url","2026-03-30T00:17:52.0032569Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_export_for_app.py",".py","4757","source_url","2026-05-12T01:10:54.2192902Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\prepare_land_sales_50step_handoff.ps1",".ps1","23927","source_url","2026-05-13T00:19:17.1762556Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_future_growth_api.py",".py","8103","source_url","2026-05-10T20:13:23.9695525Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_future_growth_scoring_utils.py",".py","2196","source_url","2026-05-10T20:02:18.1410118Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_manifests.py",".py","3015","source_url","2026-03-30T09:22:15.3339657Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_planned_asset_data_quality.py",".py","2710","source_url","2026-05-10T19:54:25.9749027Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_sample_adapters.py",".py","1628","hmlr_inspire","2026-04-11T23:25:28.5532396Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_confidence_rules.py",".py","1559","source_url","2026-05-14T19:30:31.6783223Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_registry.py",".py","1074","hmlr_inspire","2026-04-12T23:58:45.8553273Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_storage_resolution.py",".py","1928","hmlr_inspire","2026-04-02T17:42:21.6349977Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\config\reliability_scoring_rules_uk.json",".json","1938","source_url","2026-05-11T18:53:57.6421797Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\scripts\estimate_cost_uk.py",".py","18733","source_url","2026-05-11T14:18:08.7778516Z"
"1","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\scripts\score_source_reliability.py",".py","13434","source_url","2026-05-11T18:55:09.9416326Z"
