"root","full_name","extension","size_bytes","last_write_time_utc"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\hmrc_vat_rates_20260511T143028Z.json",".json","292","2026-05-11T14:30:34.9748392Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\hmrc_vat_rates_20260511T143230Z.json",".json","292","2026-05-11T14:32:40.5365029Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\ons_construction_output_price_indices_20260511T143028Z.json",".json","366","2026-05-11T14:30:30.9530432Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\ons_construction_output_price_indices_20260511T143230Z.json",".json","433","2026-05-11T14:32:35.9576648Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\ons_earn03_industry_20260511T143028Z.json",".json","365","2026-05-11T14:30:34.6396094Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\ons_earn03_industry_20260511T143230Z.json",".json","415","2026-05-11T14:32:40.2221463Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\planning_data_gov_uk_20260511T143028Z.json",".json","309","2026-05-11T14:30:39.5699060Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\planning_data_gov_uk_20260511T143230Z.json",".json","309","2026-05-11T14:32:53.0621858Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\planning_portal_fees_20260511T143230Z.json",".json","367","2026-05-11T14:32:44.7812296Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\source_facts_scored.csv",".csv","263","2026-05-12T11:26:10.7452924Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\source_facts_scored_summary.json",".json","465","2026-05-12T11:26:10.9460800Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\source_fetch_manifest_20260511T143028Z.json",".json","2580","2026-05-11T14:30:39.5884081Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\source_fetch_manifest_20260511T143230Z.json",".json","2770","2026-05-11T14:32:53.1151472Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\source_fetch_manifest_latest.csv",".csv","137","2026-05-12T11:23:25.1058013Z"
"E:\AAYS_DATA\cost","E:\AAYS_DATA\cost\sources\source_fetch_manifest_latest.json",".json","2770","2026-05-11T14:32:53.1151472Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_company.csv",".csv","340","2026-05-13T11:00:48.7599022Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_parcel_match.csv",".csv","5688","2026-05-14T10:21:37.6581188Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_project_contracts_finder_ocds_api.csv",".csv","85","2026-05-13T11:00:48.6548362Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_project_find_a_tender_ocds_api.csv",".csv","85","2026-05-13T11:00:48.7269071Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_project_snapshot.csv",".csv","405940","2026-05-12T22:33:59.9436793Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_score_snapshot.csv",".csv","63729","2026-05-12T22:33:59.7221162Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\contractor_score_snapshot.jsonl",".jsonl","276222","2026-05-12T22:33:59.8102850Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\data_quality_report.csv",".csv","268","2026-05-13T11:00:48.8591280Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\normalization_manifest.json",".json","243","2026-05-12T22:34:02.4060625Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\curated\provenance_evidence.csv",".csv","124","2026-05-13T11:00:48.8086794Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\exports\contractors_for_app.csv",".csv","63729","2026-05-14T10:21:38.9791461Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\exports\contractors_for_app.jsonl",".jsonl","280330","2026-05-14T10:21:42.3691590Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\exports\contractor_parcel_matches_for_app.csv",".csv","5688","2026-05-14T10:21:42.7469602Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\exports\contractor_projects_for_app.csv",".csv","405940","2026-05-14T10:21:42.6041678Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\exports\export_manifest.json",".json","867","2026-05-14T10:21:42.8029610Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\cc50_contact_contractor_generated_20260513\contact_contract_template.csv",".csv","267","2026-05-13T07:59:52.0000000Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\cc50_contact_contractor_generated_20260513\source_registry.csv",".csv","964","2026-05-13T07:59:52.0000000Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032242\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_04_SOURCE_REGISTRY_TEMPLATE.csv",".csv","78","2026-05-13T00:21:09.5589056Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032242\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_05_PROVENANCE_EVIDENCE_TEMPLATE.csv",".csv","124","2026-05-13T00:21:09.5600496Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032242\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_06_DATA_QUALITY_TEMPLATE.csv",".csv","105","2026-05-13T00:21:09.5605963Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032242\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_08_PARCEL_STRUCTURE_CONTACT_TEMPLATE.csv",".csv","268","2026-05-13T00:21:09.5639469Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032342\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_04_SOURCE_REGISTRY_TEMPLATE.csv",".csv","78","2026-05-13T00:23:35.4057865Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032342\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_05_PROVENANCE_EVIDENCE_TEMPLATE.csv",".csv","124","2026-05-13T00:23:35.4057865Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032342\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_06_DATA_QUALITY_TEMPLATE.csv",".csv","105","2026-05-13T00:23:35.4067833Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032342\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_08_PARCEL_STRUCTURE_CONTACT_TEMPLATE.csv",".csv","268","2026-05-13T00:23:35.4077902Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032903\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_04_SOURCE_REGISTRY_TEMPLATE.csv",".csv","78","2026-05-13T00:23:35.4057865Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032903\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_05_PROVENANCE_EVIDENCE_TEMPLATE.csv",".csv","124","2026-05-13T00:23:35.4057865Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032903\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_06_DATA_QUALITY_TEMPLATE.csv",".csv","105","2026-05-13T00:23:35.4067833Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contact_contractor_50step_chatgpt_handoff_20260513_032903\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_08_PARCEL_STRUCTURE_CONTACT_TEMPLATE.csv",".csv","268","2026-05-13T00:23:35.4077902Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162320\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_04_SOURCE_REGISTRY_TEMPLATE.csv",".csv","126","2026-05-11T13:02:44.7523771Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162320\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_05_PROVENANCE_EVIDENCE_TEMPLATE.csv",".csv","180","2026-05-11T13:02:49.2781391Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162320\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_06_DATA_QUALITY_TEMPLATE.csv",".csv","129","2026-05-11T13:02:53.4573776Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162320\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_08_PARCEL_MATCH_TEMPLATE.csv",".csv","168","2026-05-11T13:03:10.5437592Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162320\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\db_transfer\export_manifest.csv",".csv","792","2026-05-11T13:22:35.0599538Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162320\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\db_transfer\load_order.csv",".csv","252","2026-05-11T13:22:21.1929251Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162342\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_04_SOURCE_REGISTRY_TEMPLATE.csv",".csv","126","2026-05-11T13:02:44.7523771Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162342\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_05_PROVENANCE_EVIDENCE_TEMPLATE.csv",".csv","180","2026-05-11T13:02:49.2781391Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162342\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_06_DATA_QUALITY_TEMPLATE.csv",".csv","129","2026-05-11T13:02:53.4573776Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162342\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_08_PARCEL_MATCH_TEMPLATE.csv",".csv","168","2026-05-11T13:03:10.5437592Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162342\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\db_transfer\export_manifest.csv",".csv","792","2026-05-11T13:22:35.0599538Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\handoff\contractor_50step_chatgpt_handoff_20260511_162342\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\db_transfer\load_order.csv",".csv","252","2026-05-11T13:22:21.1929251Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\legal_sources_manifest.json",".json","1947","2026-05-11T13:25:05.5192081Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\parcel_match_manifest.json",".json","265","2026-05-14T10:21:37.7278296Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\postgres_load_manifest.json",".json","133","2026-05-13T00:35:11.9656740Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\preflight_status.json",".json","307","2026-05-13T11:00:44.0265271Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T012119Z.json",".json","296","2026-05-12T01:21:40.4740707Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T142751Z.json",".json","315","2026-05-12T14:28:14.7530323Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T142816Z.json",".json","315","2026-05-12T14:28:38.2278197Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T180951Z.json",".json","315","2026-05-12T18:10:08.7220459Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T181010Z.json",".json","315","2026-05-12T18:10:19.3874687Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T182006Z.json",".json","315","2026-05-12T18:20:15.4430185Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\procurement_ocds_20260512T182016Z.json",".json","315","2026-05-12T18:20:22.0873166Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\smoke_test_result.json",".json","91","2026-05-13T11:00:53.5116382Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\manifests\source_registry.csv",".csv","1244","2026-05-13T11:00:43.5095420Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\contracts_finder_ocds_packages.jsonl",".jsonl","425654","2026-05-12T18:20:18.4739694Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T012119Z\contracts_finder_f7c2d6075185.json",".json","93554","2026-05-12T01:21:26.0388154Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T142751Z\contracts_finder_2246fb89cf15.json",".json","123009","2026-05-12T14:27:57.8219305Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T142816Z\contracts_finder_b3659bd8ca47.json",".json","50879","2026-05-12T14:28:20.5879414Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T180951Z\contracts_finder_468d444e92de.json",".json","146640","2026-05-12T18:09:58.9712250Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T181010Z\contracts_finder_05d96ad0d051.json",".json","56751","2026-05-12T18:10:14.3746422Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T182006Z\contracts_finder_6dcd14a46814.json",".json","146640","2026-05-12T18:20:11.2714367Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\contracts_finder\20260512T182016Z\contracts_finder_04468e44a871.json",".json","56751","2026-05-12T18:20:18.3248233Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\find_tender_ocds_packages.jsonl",".jsonl","3580033","2026-05-12T18:20:21.7399333Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T012119Z\find_tender_723347a24ac9.json",".json","1034012","2026-05-12T01:21:40.2154418Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T142751Z\find_tender_570d6014a114.json",".json","748396","2026-05-12T14:28:04.2859335Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T142816Z\find_tender_bf399904d1e5.json",".json","748396","2026-05-12T14:28:32.2387283Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T180951Z\find_tender_9f058651197c.json",".json","796863","2026-05-12T18:10:08.0819023Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T181010Z\find_tender_3ef171c3e701.json",".json","796863","2026-05-12T18:10:19.0429445Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T182006Z\find_tender_17e0bc9ee9c7.json",".json","793004","2026-05-12T18:20:13.0588041Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\find_tender\20260512T182016Z\find_tender_6fceeb21f819.json",".json","793004","2026-05-12T18:20:21.4823951Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_db_connection_parcel_match.json",".json","678","2026-05-12T18:53:44.0795423Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_missing_credential_companies_house_public_data_api.json",".json","410","2026-05-13T11:00:44.3735480Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_missing_credential_contracts_finder_ocds_api.json",".json","399","2026-05-13T11:00:48.3142643Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_missing_credential_find_a_tender_ocds_api.json",".json","388","2026-05-13T11:00:48.3373832Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_missing_credential_ons_lookup_products.json",".json","382","2026-05-13T11:00:48.3523821Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_missing_input_parcel_structure_seed.json",".json","256","2026-05-13T11:00:49.2854873Z"
"E:\AAYS_DATA\contractor","E:\AAYS_DATA\contractor\raw\status\blocked_by_missing_ons_lookup_input_ons_lookup_products.json",".json","339","2026-05-12T18:20:21.9222482Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\DB_LOAD_ORDER.csv",".csv","163","2026-05-13T00:19:40.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\final_land_sales_50step_derived_candidates.geojson",".geojson","175928","2026-05-12T21:35:46.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\final_land_sales_50step_report.csv",".csv","309258","2026-05-12T21:35:46.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\final_land_sales_50step_report.jsonl",".jsonl","433093","2026-05-12T21:35:46.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\final_land_sales_50step_verified_only.geojson",".geojson","288","2026-05-12T21:35:46.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\FINAL_VALIDATION_REPORT.json",".json","7403","2026-05-12T21:35:46.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\final_outputs\stg_land_sales_50step_db_ready.csv",".csv","157150","2026-05-12T21:35:46.0000000Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\CHECKPOINT_TEMPLATE.json",".json","190","2026-05-13T00:19:42.1880874Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\DB_LOAD_ORDER.csv",".csv","163","2026-05-13T00:19:41.8997489Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\demo_listings_london100_uk20.csv",".csv","317547","2026-05-13T00:19:30.6561027Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\demo_listings_london100_uk20.jsonl",".jsonl","431536","2026-05-13T00:19:35.0197156Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\ERROR_CLASSIFICATION_MATRIX.csv",".csv","444","2026-05-13T00:19:42.2321864Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\FETCH_CACHE_MANIFEST_SAMPLE.jsonl",".jsonl","66631","2026-05-13T00:19:39.9043553Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\FIELD_CONFIDENCE_TEMPLATE.json",".json","506","2026-05-13T00:19:42.1300793Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\OUTPUT_SCHEMA_TEMPLATE.csv",".csv","195","2026-05-13T00:19:42.0840767Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\PUBLIC_ONLY_DOMAIN_POLICY.json",".json","378","2026-05-07T01:38:49.3615422Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\RUN_CONTEXT.json",".json","1437","2026-05-13T00:19:39.7038504Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\handoff\chatgpt_handoff_land_sales_50step_package\VALIDATION_REPORT.json",".json","1000","2026-05-13T00:19:42.3238985Z"
"E:\AAYS_DATA\land_sales","E:\AAYS_DATA\land_sales\staging\RUN_CONTEXT.json",".json","1437","2026-05-13T00:19:39.7038504Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\PU6_06_TAXONOMY_AND_COLOR_DICTIONARY_TR.csv",".csv","738","2026-05-13T00:27:59.1636022Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\PU6_10_HANDOFF_MANIFEST.json",".json","2737","2026-05-13T00:28:00.8035987Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\db_transfer\parcel_use6_import_example.csv",".csv","4293","2026-05-13T00:28:00.2787814Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\demo\london_6color_demo_points.geojson",".geojson","16285","2026-05-13T00:27:59.3724461Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\demo\london_6color_demo_rows.csv",".csv","3234","2026-05-13T00:27:59.2804056Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\demo\london_6color_demo_summary.json",".json","1398","2026-05-13T00:27:59.4497826Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\templates\parcel_use6_db_import_manifest_template.csv",".csv","85","2026-05-13T00:27:59.8292639Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\templates\parcel_use6_demo_rows_template.csv",".csv","249","2026-05-13T00:27:59.6738814Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\templates\parcel_use6_evidence_template.json",".json","175","2026-05-13T00:27:59.9638286Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\templates\parcel_use6_points_template.geojson",".geojson","126","2026-05-13T00:27:59.7502367Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_032755\templates\parcel_use6_source_registry_template.csv",".csv","306","2026-05-13T00:27:59.5695948Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\PU6_06_TAXONOMY_AND_COLOR_DICTIONARY_TR.csv",".csv","732","2026-05-13T00:59:24.2281648Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\PU6_10_HANDOFF_MANIFEST.json",".json","2735","2026-05-13T00:59:25.0660612Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\db_transfer\parcel_use6_import_example.csv",".csv","4285","2026-05-13T00:59:24.8291347Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\demo\london_6color_demo_points.geojson",".geojson","16281","2026-05-13T00:59:24.3742671Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\demo\london_6color_demo_rows.csv",".csv","3230","2026-05-13T00:59:24.3167123Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\demo\london_6color_demo_summary.json",".json","1396","2026-05-13T00:59:24.4324049Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\templates\parcel_use6_db_import_manifest_template.csv",".csv","85","2026-05-13T00:59:24.5925139Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\templates\parcel_use6_demo_rows_template.csv",".csv","249","2026-05-13T00:59:24.4995412Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\templates\parcel_use6_evidence_template.json",".json","175","2026-05-13T00:59:24.6347127Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\templates\parcel_use6_points_template.geojson",".geojson","126","2026-05-13T00:59:24.5495715Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_035916\templates\parcel_use6_source_registry_template.csv",".csv","306","2026-05-13T00:59:24.4721009Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_040208\PU6_06_TAXONOMY_AND_COLOR_DICTIONARY_TR.csv",".csv","732","2026-05-13T01:02:14.6119568Z"
"E:\AAYS_DATA\parcel_use6","E:\AAYS_DATA\parcel_use6\handoff\parcel_use6_london_postgres_50step_handoff_20260513_040208\PU6_10_HANDOFF_MANIFEST.json",".json","2735","2026-05-13T01:02:18.1466003Z"
