"full_name","extension","size_bytes","hits","last_write_time_utc"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_omni_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_omni_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_omni_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orbit_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orbit_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orbit_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orbit_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orchestrator_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orchestrator_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orchestrator_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_orchestrator_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_parallel_max_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_parallel_max_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_parallel_max_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_parallel_max_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_quantum_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_quantum_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_quantum_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_quantum_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_singularity_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_singularity_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_singularity_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_singularity_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_titan_scope_low_codex_20260516\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_titan_scope_low_codex_20260516\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_titan_scope_low_codex_20260516\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_titan_scope_low_codex_20260516\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_ultra_scope_low_codex_20260515\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_ultra_scope_low_codex_20260515\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_ultra_scope_low_codex_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_ultra_scope_low_codex_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_wide_scope_low_codex_20260515\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_wide_scope_low_codex_20260515\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_wide_scope_low_codex_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_chatgpt_wide_scope_low_codex_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_force_apply_low_codex_20260515\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_force_apply_low_codex_20260515\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_force_apply_low_codex_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_force_apply_low_codex_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_unified_platform_single_zip_20260515\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_unified_platform_single_zip_20260515\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\aays_unified_platform_single_zip_20260515\inputs\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\CHATGPT_50_TASK_MASTER_PLAN.md",".md","5118","source_name|parcel_ref","2026-05-05T14:59:35.4446749Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\CHATGPT_EXECUTION_TRACKER.md",".md","1114","parcel_ref","2026-05-05T14:59:35.4961487Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\chatgpt_first_local_evidence_correct_worktree_20260516\POWERSHELL_CHATGPT_FIRST_LOCAL_EVIDENCE_CORRECT_WORKTREE_TR.ps1",".ps1","13597","source_url","2026-05-16T11:07:23.4187824Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_01_MASTER_PLAN_50_STEPS_TR.md",".md","17245","source_url|source_name|source_record_id","2026-05-13T00:23:35.4026282Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_10_DEMO_REAL_DATA_FETCH_PLAN_TR.md",".md","666","source_url|source_name|source_record_id","2026-05-13T00:23:35.4097900Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contact_contractor_50step\CC50_11_DB_COMPATIBILITY_VIEWS.sql",".sql","1801","source_url|source_name|source_record_id","2026-05-13T00:23:35.4105800Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_00_README_TR.md",".md","1812","source_url|source_name|source_record_id","2026-05-11T13:27:48.2157283Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_01_MASTER_PLAN_50_STEPS_TR.md",".md","11590","source_url|source_name|source_record_id","2026-05-11T13:27:48.2237686Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\CT50_09_DEMO_REAL_DATA_FETCH_PLAN_TR.md",".md","2062","source_url|source_name|source_record_id","2026-05-11T13:27:48.2346115Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\contractor_50step\db_transfer\schema_apply.sql",".sql","4580","source_name","2026-05-11T13:27:48.2559986Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_13_DATA_ACQUISITION_DEMO_TR.md",".md","2006","source_url","2026-05-11T18:56:02.4159448Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_14_RELIABILITY_SCALE_TR.md",".md","1325","source_url","2026-05-11T18:56:13.7105680Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\cost_uk_postgres_50step\COST50_15_SOURCE_EXTRACTION_RUNBOOK_TR.md",".md","5002","source_url","2026-05-12T15:07:09.2388035Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\db_readiness_probe_20260515\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.3756006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\db_readiness_probe_20260515\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:05.6628337Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\fasttrack_24h_low_codex_20260513\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\fasttrack_24h_low_codex_20260513\inputs\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\db_transfer\FG50_15_SCHEMA_APPLY.sql",".sql","4172","source_url|source_name|source_record_id","2026-05-13T15:09:24.8805663Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\docs\FG50_01_MASTER_PLAN_50_STEPS_TR.md",".md","2878","source_url|source_record_id","2026-05-13T15:06:33.7988139Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\docs\FG50_02_SOURCE_RELIABILITY_SCALE_TR.md",".md","1077","source_url","2026-05-13T15:06:45.9220774Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\docs\FG50_03_DB_TRANSFER_RUNBOOK_TR.md",".md","1623","source_url|source_name","2026-05-13T15:06:59.0418642Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\manifest\FG50_21_SECURITY_MANIFEST.md",".md","671","source_url","2026-05-13T15:10:37.6780946Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_50step\templates\FG50_09_CONFIDENCE_LOG_TEMPLATE.json",".json","632","source_url","2026-05-13T15:08:06.5505087Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\future_growth_contractor_integration\FGC_04_CHATGPT_TEK_MESAJ_VE_DOSYA_LISTESI_TR.md",".md","3514","source_url","2026-05-12T18:16:25.9616091Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_db_platform_package_20260513\CODEX_PROMPT_TR.md",".md","6499","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_db_platform_package_20260513\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_single_zip_prompt_20260513\aays_codex_single_zip_prompt_20260513\merged_manifest.json",".json","236056","public.parcels","2026-05-13T13:10:10.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_codex_single_zip_prompt_20260513\aays_codex_single_zip_prompt_20260513\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T13:10:10.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_fasttrack_24h_low_codex_20260513_from_downloads\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\imported\aays_fasttrack_24h_low_codex_20260513_from_downloads\inputs\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\local_runner_queue\inbox\001_IMPORT_LINEAGE_FAST_CLASSIFY.ps1",".ps1","7703","public.parcels|source_url|source_name|source_record_id|parcel_ref|inspire_id|ogr2ogr|shp2pgsql","2026-05-16T14:03:39.0502301Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\multi_chat_unification_20260513\manifests\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:09.7199369Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\multi_chat_unification_20260513\outputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_location_evidence_wave_20260516\PARCEL_EVIDENCE_NEXT_ACTIONS.md",".md","555","source_url","2026-05-16T11:38:55.7313502Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_location_evidence_wave_20260516\PARCEL_LOCATION_EVIDENCE_DISCOVERY_INLINE.ps1",".ps1","11415","source_url","2026-05-16T11:38:45.8951060Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_location_evidence_wave_20260516\PUBLIC_PARCELS_METADATA.json",".json","2488","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-05-16T12:06:19.2438142Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_location_evidence_wave_20260516\SPECIFIC_PARCEL_477_SOURCE_FIELDS_RAW.json",".json","515","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-05-16T12:09:12.5718761Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_location_evidence_wave_20260516\SPECIFIC_PARCEL_477_SOURCE_URL_BLOCKERS.md",".md","102","source_url","2026-05-16T12:09:14.3458732Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_use6_london_postgres_50step\db_transfer\upsert_parcel_use6_postgres.sql",".sql","1653","parcel_ref","2026-05-13T09:06:56.5245972Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_use6_london_postgres_50step\demo\london_6color_demo_summary.json",".json","1396","parcel_ref","2026-05-13T09:06:56.4511202Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_use6_london_postgres_50step\PU6_05_DB_TRANSFER_POSTGRES_TR.md",".md","1501","parcel_ref","2026-05-13T09:06:56.2912783Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\parcel_use6_london_postgres_50step\PU6_07_DEMO_REAL_DATA_README_TR.md",".md","566","parcel_ref","2026-05-13T09:06:56.3083545Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\planned_intelligence_50step\PI50_01_MASTER_PLAN_50_STEPS_TR.md",".md","8003","source_url|source_name","2026-05-10T20:21:47.4381006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\repo_fix_integration_20260514\REPO_DISCOVERY_REPORT_TR.md",".md","2474","source_url","2026-05-14T20:47:38.5797917Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_20260516_000502\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_20260516_000502\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:04.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_20260516_000502\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_20260516_000502\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:08.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_fixed_20260516_000718\inputs\FINAL_DB_READINESS_AND_CANONICAL_REGISTRY_REPORT_20260515.md",".md","4629","public.parcels","2026-05-14T23:40:06.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_fixed_20260516_000718\inputs\FINAL_RUNTIME_STORAGE_REGISTRY_20260515.json",".json","10415","public.parcels","2026-05-14T23:40:04.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_fixed_20260516_000718\inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\run_global_scope_fixed_20260516_000718\inputs\page-11.json",".json","4994","public.parcels","2026-05-13T15:45:08.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\db_transfer\qa_sales_history_assertions.sql",".sql","382","source_url","2026-05-13T15:15:42.0189695Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\db_transfer\SH50_09_DB_SCHEMA_APPLY.sql",".sql","1902","source_url|source_name|parcel_ref|inspire_id","2026-05-13T15:07:41.1949405Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\db_transfer\upsert_parcel_sales_history_verified.sql",".sql","1440","source_url|source_name|parcel_ref|inspire_id","2026-05-13T15:15:42.0129650Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\SH50_00_README_TR.md",".md","1052","source_url","2026-05-13T15:07:03.5233190Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\SH50_01_MASTER_PLAN_50_STEPS_TR.md",".md","3428","source_url|source_name|inspire_id","2026-05-13T15:07:03.5253208Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\SH50_06_RELIABILITY_SCORING_RULES_TEMPLATE.json",".json","450","source_url","2026-05-13T15:07:41.1839557Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\SH50_09_DB_SCHEMA_APPLY.sql",".sql","1902","source_url|source_name|parcel_ref|inspire_id","2026-05-13T15:07:41.1949405Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\SH50_11_QA_ACCEPTANCE_CHECKLIST_TR.md",".md","497","source_url","2026-05-13T15:07:41.2029475Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\templates\quality_gate_report_template.md",".md","497","source_url","2026-05-13T15:07:41.2029475Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\sales_history_reliability_50step\templates\reliability_scoring_rules.json",".json","450","source_url","2026-05-13T15:07:41.1839557Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\single_prompt_bundle_20260513\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\single_prompt_bundle_20260513\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\source_confidence_phase2_low_codex_20260515\PREPARE_PHASE2_UPLOAD.ps1",".ps1","6498","source_url","2026-05-14T21:59:12.8795853Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\ultra_low_codex_exec_20260513\bundle_inputs\merged_manifest.json",".json","236056","public.parcels","2026-05-13T15:48:37.0883032Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\chatgpt_handoff\ultra_low_codex_exec_20260513\bundle_inputs\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\contact_contractor_50step\contact_menu_ui_spec.md",".md","1148","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\contact_contractor_50step\db_compatibility_views.sql",".sql","5169","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
