review_status,listing_id,provider_listing_id,title,ask_price_raw,price_gbp_numeric,site_area_m2,postcode,local_authority,address_text,latitude,longitude,matched_parcel_ref,matched_inspire_id,current_geometry_accuracy,current_geometry_accuracy_label,current_geometry_class,current_geometry_source,current_geometry_source_file,current_geometry_reason,listing_url,candidate_bbox_w_s_e_n,candidate_centroid_lon,candidate_centroid_lat,candidate_vertex_count,candidate_geometry_type,candidate_geometry_geojson,required_evidence_before_upgrade,upgrade_allowed_to,ai_review_instruction
needs_source_geometry_review,OTM-19097260,19097260,Land for sale,85000,85000,38242.793,YO42 4LS,East Riding of Yorkshire,"off Carr Lane, Seaton Ross",53.863792,-0.815385,30592774,england:the-north-yorkshire-council:30592774,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19097260/,"-0.816892,53.862881,-0.813878,53.864703",-0.815385,53.863792,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.8168744826097538,53.862913641905166],[-0.8138955173902462,53.862913641905166],[-0.8138955173902462,53.86467035809483],[-0.8168744826097538,53.86467035809483],[-0.8168744826097538,53.862913641905166]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19098268,19098268,Land for sale,45000,45000,931.0,B90 1EA,Bromsgrove,"Firview, Tilehouse Lane, Solihull, West Midlands, B90 1EA",52.393864,-1.855096,56209930,england:birmingham-city-council:56209930,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19098268/,"-1.855347,52.393726,-1.854845,52.394002",-1.855096,52.393864,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.8553205836242026,52.39372695233289],[-1.8548714163757976,52.39372695233289],[-1.8548714163757976,52.39400104766711],[-1.8553205836242026,52.39400104766711],[-1.8553205836242026,52.39372695233289]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19098900,19098900,Land for sale,30000,30000,350.0,S41 7EY,Chesterfield,"4 Highfield Road, Newbold, Derbyshire, S41 7EY",53.242191,-1.433097,28107841,england:north-east-derbyshire-district-council:28107841,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19098900/,"-1.433241,53.242101,-1.432953,53.242281",-1.433097,53.242191,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.4332374153910976,53.24210697068391],[-1.4329565846089025,53.24210697068391],[-1.4329565846089025,53.24227502931608],[-1.4332374153910976,53.24227502931608],[-1.4332374153910976,53.24210697068391]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19099101,19099101,Land for sale,140000,140000,47469.626,PE11,South Holland,West Pinchbeck PE11,52.806874,-0.215931,54648380,england:peterborough-city-council:54648380,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19099101/,"-0.217702,52.805812,-0.214160,52.807936",-0.215931,52.806874,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.21754984719735687,52.80589540112604],[-0.21431215280264315,52.80589540112604],[-0.21431215280264315,52.807852598873964],[-0.21754984719735687,52.807852598873964],[-0.21754984719735687,52.80589540112604]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19102152,19102152,Land for sale,1000000,1000000,60702.846,PO22 8DN,Arun,"Rabbit Island Farm, Land to the East of 84 Brooks Lane, South Bersted, Bognor Regis, West Sussex, PO22 8DN",50.794819,-0.664062,55400155,england:havant-borough-council:55400155,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19102152/,"-0.665798,50.793583,-0.662326,50.796055",-0.664062,50.794819,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.6658127170947997,50.79371237281887],[-0.6623112829052004,50.79371237281887],[-0.6623112829052004,50.79592562718113],[-0.6658127170947997,50.79592562718113],[-0.6658127170947997,50.79371237281887]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19103984,19103984,Plot for sale,600000,600000,2786.47,BN18,Arun,"Torton Hill Road, Arundel, BN18",50.851197,-0.567042,55400155,england:havant-borough-council:55400155,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19103984/,"-0.567424,50.850948,-0.566660,50.851446",-0.567042,50.851197,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.5674175458814579,50.85095990414232],[-0.5666664541185422,50.85095990414232],[-0.5666664541185422,50.85143409585768],[-0.5674175458814579,50.85143409585768],[-0.5674175458814579,50.85095990414232]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19105388,19105388,Land for sale,175000,175000,110.726,CV9 3LG,Hinckley and Bosworth,"Bridge Lane, Witherley",52.570963,-1.521619,28030269,england:rugby-borough-council:28030269,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19105388/,"-1.521698,52.570913,-1.521540,52.571013",-1.521619,52.570963,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.521696763637258,52.57091573694376],[-1.521541236362742,52.57091573694376],[-1.521541236362742,52.57101026305624],[-1.521696763637258,52.57101026305624],[-1.521696763637258,52.57091573694376]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19107225,19107225,Plot for sale,85000,85000,321.0,WS12 2SN,Cannock Chase,"Building Plot, 1 Boston Close, Heath Hayes, Cannock, Staffordshire, WS12 2SN",52.691113,-1.98344,23742007,england:east-staffordshire-borough-council:23742007,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19107225/,"-1.983552,52.691006,-1.983328,52.691220",-1.98344,52.691113,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.9835437461812417,52.6910100150403],[-1.9833362538187584,52.6910100150403],[-1.9833362538187584,52.691215984959705],[-1.9835437461812417,52.691215984959705],[-1.9835437461812417,52.6910100150403]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19108884,19108884,Land for sale,100000,100000,420.873,PO22 8AT,Arun,"Land Adjacent Pavilion Bungalow, Hook Lane, Bognor Regis, West Sussex, PO22 8AT",50.790028,-0.662609,55400155,england:havant-borough-council:55400155,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19108884/,"-0.662761,50.789926,-0.662457,50.790130",-0.662609,50.790028,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.6627547613775138,50.7899358548801],[-0.6624632386224862,50.7899358548801],[-0.6624632386224862,50.7901201451199],[-0.6627547613775138,50.7901201451199],[-0.6627547613775138,50.7899358548801]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19109800,19109800,Land for sale,375000,375000,7081.999,CA19,Cumberland,Holmrook CA19,54.377296,-3.441469,18593780,england:lancaster-city-council:18593780,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19109800/,"-3.442171,54.376896,-3.440767,54.377696",-3.441469,54.377296,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-3.442117962681981,54.37691801485062],[-3.4408200373180193,54.37691801485062],[-3.4408200373180193,54.377673985149386],[-3.442117962681981,54.377673985149386],[-3.442117962681981,54.37691801485062]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19110439,19110439,Land for sale,410000,410000,109629.34,SK11,Cheshire East,"Church Lane, Macclesfield SK11",53.224014,-2.166605,43035904,england:warrington-borough-council:43035904,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19110439/,"-2.169294,53.222442,-2.163916,53.225586",-2.166605,53.224014,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.169089046356014,53.222526831402554],[-2.164120953643986,53.222526831402554],[-2.164120953643986,53.22550116859744],[-2.169089046356014,53.22550116859744],[-2.169089046356014,53.222526831402554]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19114630,19114630,Land for sale,80000,80000,7081.999,CA19,Cumberland,Holmrook CA19,54.377296,-3.441469,18593780,england:lancaster-city-council:18593780,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19114630/,"-3.442160,54.376912,-3.440778,54.377680",-3.441469,54.377296,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-3.442117962681981,54.37691801485062],[-3.4408200373180193,54.37691801485062],[-3.4408200373180193,54.377673985149386],[-3.442117962681981,54.377673985149386],[-3.442117962681981,54.37691801485062]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19116923,19116923,Plot for sale,370000,370000,1397.294,WS11 1HG,Cannock Chase,"53 Hatherton Road, Cannock, Staffordshire, WS11 1HG",52.690487,-2.040607,23742007,england:east-staffordshire-borough-council:23742007,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19116923/,"-2.040884,52.690318,-2.040330,52.690656",-2.040607,52.690487,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.0408840012781155,52.69031910385598],[-2.0403299987218846,52.69031910385598],[-2.0403299987218846,52.69065489614402],[-2.0408840012781155,52.69065489614402],[-2.0408840012781155,52.69031910385598]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19119181,19119181,Land for sale,60000,60000,27801.904,ST13 7JX,Staffordshire Moorlands,"6.87 Acres at Huntley Road, Denford",53.078529,-2.067356,24251138,england:east-staffordshire-borough-council:24251138,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19119181/,"-2.068732,53.077703,-2.065980,53.079355",-2.067356,53.078529,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.0686027003707874,53.07778008233191],[-2.066109299629213,53.07778008233191],[-2.066109299629213,53.079277917668094],[-2.0686027003707874,53.079277917668094],[-2.0686027003707874,53.07778008233191]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19120357,19120357,Land for sale,160000,160000,4748.309,YR25,Fenland,"Ravenhill Drive, March",52.548433,0.083783,54678081,england:peterborough-city-council:54678081,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19120357/,"0.083232,52.548106,0.084334,52.548760",0.083783,52.548433,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.08327402314446523,52.548123495969804],[0.08429197685553476,52.548123495969804],[0.08429197685553476,52.5487425040302],[0.08327402314446523,52.5487425040302],[0.08327402314446523,52.548123495969804]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19122248,19122248,Land for sale,125000,125000,88.0,EN2 0AN,Enfield,"Land to the Side of 65 Manor Road, Enfield, Middlesex, EN2 0AN",51.659267,-0.084272,57023376,england:dacorum-borough-council:57023376,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19122248/,"-0.084346,51.659222,-0.084198,51.659312",-0.084272,51.659267,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.08433992202147478,51.659224865471074],[-0.08420407797852522,51.659224865471074],[-0.08420407797852522,51.659309134528925],[-0.08433992202147478,51.659309134528925],[-0.08433992202147478,51.659224865471074]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19122328,19122328,Land for sale,15000,15000,103.448,CR6,Tandridge,"Limpsfield Road, Warlingham CR6",51.299284,-0.018901,39015689,england:mid-sussex-district-council:39015689,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19122328/,"-0.018980,51.299236,-0.018822,51.299332",-0.018901,51.299284,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.018974063935529195,51.2992383165983],[-0.018827936064470807,51.2992383165983],[-0.018827936064470807,51.2993296834017],[-0.018974063935529195,51.2993296834017],[-0.018974063935529195,51.2992383165983]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19122358,19122358,Plot for sale,15000,15000,1011.714,RH10,Crawley,"Crawley, West Sussex RH10",51.113505,-0.167732,47786455,england:mid-sussex-district-council:47786455,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19122358/,"-0.167982,51.113348,-0.167482,51.113662",-0.167732,51.113505,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.1679595718213944,51.1133621350523],[-0.16750442817860559,51.1133621350523],[-0.16750442817860559,51.11364786494771],[-0.1679595718213944,51.11364786494771],[-0.1679595718213944,51.1133621350523]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19122668,19122668,Land for sale,40000,40000,7243.873,CR6,Tandridge,"Limpsfield Road, Warlingham CR6",51.299284,-0.018901,39015689,england:mid-sussex-district-council:39015689,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19122668/,"-0.019523,51.298882,-0.018279,51.299686",-0.018901,51.299284,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.01951240198843613,51.29890171943388],[-0.018289598011563872,51.29890171943388],[-0.018289598011563872,51.29966628056612],[-0.01951240198843613,51.29966628056612],[-0.01951240198843613,51.29890171943388]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19124780,19124780,Plot for sale,79995,79995,2096.526,LN1 1YW,Lincoln,"Masonic Lane, Spilsby",53.174079,0.085652,56628399,england:east-riding-of-yorkshire-council:56628399,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19124780/,"0.085309,53.173871,0.085995,53.174287",0.085652,53.174079,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.0853088844040482,53.173873341386255],[0.08599511559595181,53.173873341386255],[0.08599511559595181,53.17428465861374],[0.0853088844040482,53.17428465861374],[0.0853088844040482,53.173873341386255]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19125514,19125514,Land for sale,30000,30000,1011.714,SL6,Windsor and Maidenhead,"Dean Lane, Cookham, SL6",51.562685,-0.736701,58980251,england:south-oxfordshire-district-council:58980251,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19125514/,"-0.736950,51.562534,-0.736452,51.562836",-0.736701,51.562685,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.7369308127548221,51.5625421350523],[-0.736471187245178,51.5625421350523],[-0.736471187245178,51.56282786494771],[-0.7369308127548221,51.56282786494771],[-0.7369308127548221,51.5625421350523]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19126048,19126048,Land for sale,165000,165000,25.612,LA23 1DY,Westmorland and Furness,"22 Main Road, Windermere LA23 1DY",54.378912,-2.906597,18717706,england:lancaster-city-council:18717706,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19126048/,"-2.906638,54.378886,-2.906556,54.378938",-2.906597,54.378912,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.9066344796181904,54.37888832950054],[-2.9065595203818098,54.37888832950054],[-2.9065595203818098,54.37893567049946],[-2.9066344796181904,54.37893567049946],[-2.9066344796181904,54.37888832950054]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-19133944,19133944,Land for sale,250000,250000,11292.75,DE11 0WL,South Derbyshire,"Land to the North of Darklands Lane, Swadlincote. DE11 0WL",52.774947,-1.565506,63479688,england:north-west-leicestershire-district-council:63479688,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/19133944/,"-1.566305,52.774452,-1.564707,52.775442",-1.565506,52.774947,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.5662950037877232,52.77446969425294],[-1.564716996212277,52.77446969425294],[-1.564716996212277,52.77542430574705],[-1.5662950037877232,52.77542430574705],[-1.5662950037877232,52.77446969425294]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
